MaxSizeTL,sstmean,Diet,Position,Kmax,Kmax_lowqt,Kmax_upqt
15,22,HerMac,BtPlAs,0.554,0.391,0.769
15,22,HerMac,BtPlDw,0.692,0.503,0.921
15,22,HerMac,BnthAs,0.516,0.373,0.701
15,22,HerMac,BnthDw,0.609,0.455,0.834
15,22,HerDet,PelgAs,0.614,0.425,0.887
15,22,HerDet,PelgDw,0.591,0.4,0.876
15,22,HerDet,BtPlAs,0.54,0.375,0.802
15,22,HerDet,BtPlDw,0.682,0.482,0.986
15,22,HerDet,BnthAs,0.523,0.345,0.751
15,22,HerDet,BnthDw,0.592,0.419,0.836
15,22,Omnivr,PelgAs,0.592,0.434,0.79
15,22,Omnivr,PelgDw,0.571,0.411,0.782
15,22,Omnivr,BtPlAs,0.538,0.373,0.737
15,22,Omnivr,BtPlDw,0.651,0.466,0.86
15,22,Omnivr,BnthAs,0.491,0.35,0.668
15,22,Omnivr,BnthDw,0.58,0.445,0.785
15,22,Plktiv,PelgAs,0.582,0.418,0.787
15,22,Plktiv,PelgDw,0.578,0.403,0.812
15,22,Plktiv,BtPlAs,0.525,0.373,0.739
15,22,Plktiv,BtPlDw,0.631,0.456,0.869
15,22,Plktiv,BnthAs,0.482,0.343,0.675
15,22,Plktiv,BnthDw,0.569,0.399,0.806
15,22,InvSes,PelgAs,0.656,0.465,0.914
15,22,InvSes,PelgDw,0.632,0.434,0.907
15,22,InvSes,BtPlAs,0.595,0.405,0.854
15,22,InvSes,BtPlDw,0.717,0.505,1.018
15,22,InvSes,BnthAs,0.541,0.37,0.759
15,22,InvSes,BnthDw,0.624,0.444,0.89
15,22,InvMob,PelgAs,0.621,0.447,0.843
15,22,InvMob,PelgDw,0.598,0.417,0.839
15,22,InvMob,BtPlAs,0.538,0.379,0.75
15,22,InvMob,BtPlDw,0.687,0.486,0.951
15,22,InvMob,BnthAs,0.498,0.363,0.69
15,22,InvMob,BnthDw,0.607,0.436,0.802
15,22,FisCep,PelgAs,0.491,0.334,0.69
15,22,FisCep,PelgDw,0.479,0.324,0.697
15,22,FisCep,BtPlAs,0.417,0.279,0.619
15,22,FisCep,BtPlDw,0.532,0.354,0.774
15,22,FisCep,BnthAs,0.397,0.278,0.564
15,22,FisCep,BnthDw,0.445,0.306,0.647
15,24,HerMac,PelgAs,0.777,0.57,1.037
15,24,HerMac,PelgDw,0.74,0.527,1.015
15,24,HerMac,BtPlAs,0.696,0.483,0.927
15,24,HerMac,BtPlDw,0.89,0.672,1.124
15,24,HerMac,BnthAs,0.689,0.488,0.927
15,24,HerMac,BnthDw,0.653,0.477,0.871
15,24,HerDet,PelgAs,0.661,0.466,0.926
15,24,HerDet,PelgDw,0.634,0.431,0.911
15,24,HerDet,BtPlAs,0.599,0.398,0.852
15,24,HerDet,BtPlDw,0.775,0.563,1.044
15,24,HerDet,BnthAs,0.613,0.418,0.893
15,24,HerDet,BnthDw,0.553,0.397,0.794
15,24,Omnivr,PelgAs,0.707,0.511,0.931
15,24,Omnivr,PelgDw,0.668,0.475,0.9
15,24,Omnivr,BtPlAs,0.652,0.456,0.87
15,24,Omnivr,BtPlDw,0.798,0.61,1.024
15,24,Omnivr,BnthAs,0.631,0.45,0.847
15,24,Omnivr,BnthDw,0.605,0.448,0.791
15,24,Plktiv,PelgAs,0.707,0.526,0.955
15,24,Plktiv,PelgDw,0.694,0.501,0.942
15,24,Plktiv,BtPlAs,0.641,0.455,0.87
15,24,Plktiv,BtPlDw,0.794,0.612,1.03
15,24,Plktiv,BnthAs,0.637,0.447,0.869
15,24,Plktiv,BnthDw,0.598,0.422,0.826
15,24,InvSes,PelgAs,0.813,0.569,1.116
15,24,InvSes,PelgDw,0.774,0.526,1.093
15,24,InvSes,BtPlAs,0.742,0.504,1.058
15,24,InvSes,BtPlDw,0.919,0.667,1.263
15,24,InvSes,BnthAs,0.714,0.496,1.028
15,24,InvSes,BnthDw,0.675,0.469,0.926
15,24,InvMob,PelgAs,0.791,0.584,1.067
15,24,InvMob,PelgDw,0.749,0.539,1.052
15,24,InvMob,BtPlAs,0.683,0.487,0.944
15,24,InvMob,BtPlDw,0.921,0.686,1.199
15,24,InvMob,BnthAs,0.679,0.492,0.921
15,24,InvMob,BnthDw,0.675,0.49,0.922
15,24,FisCep,PelgAs,0.596,0.411,0.833
15,24,FisCep,PelgDw,0.571,0.383,0.822
15,24,FisCep,BtPlAs,0.526,0.348,0.749
15,24,FisCep,BtPlDw,0.684,0.467,0.95
15,24,FisCep,BnthAs,0.523,0.352,0.751
15,24,FisCep,BnthDw,0.452,0.306,0.632
15,26,HerMac,PelgAs,1.093,0.817,1.453
15,26,HerMac,PelgDw,0.87,0.603,1.23
15,26,HerMac,BtPlAs,1.008,0.737,1.379
15,26,HerMac,BtPlDw,1.025,0.792,1.343
15,26,HerMac,BnthAs,1.13,0.81,1.561
15,26,HerMac,BnthDw,0.91,0.663,1.242
15,26,HerDet,PelgAs,0.856,0.602,1.221
15,26,HerDet,PelgDw,0.696,0.468,1.021
15,26,HerDet,BtPlAs,0.8,0.554,1.152
15,26,HerDet,BtPlDw,0.815,0.585,1.104
15,26,HerDet,BnthAs,0.93,0.623,1.337
15,26,HerDet,BnthDw,0.712,0.495,1.018
15,26,Omnivr,PelgAs,0.968,0.725,1.266
15,26,Omnivr,PelgDw,0.759,0.539,1.054
15,26,Omnivr,BtPlAs,0.915,0.663,1.232
15,26,Omnivr,BtPlDw,0.912,0.702,1.175
15,26,Omnivr,BnthAs,1.003,0.715,1.344
15,26,Omnivr,BnthDw,0.832,0.613,1.091
15,26,Plktiv,PelgAs,0.986,0.727,1.346
15,26,Plktiv,PelgDw,0.803,0.566,1.135
15,26,Plktiv,BtPlAs,0.915,0.668,1.269
15,26,Plktiv,BtPlDw,0.919,0.709,1.187
15,26,Plktiv,BnthAs,1.012,0.719,1.39
15,26,Plktiv,BnthDw,0.826,0.593,1.147
15,26,InvSes,PelgAs,1.134,0.794,1.56
15,26,InvSes,PelgDw,0.902,0.608,1.294
15,26,InvSes,BtPlAs,1.079,0.748,1.553
15,26,InvSes,BtPlDw,1.071,0.772,1.48
15,26,InvSes,BnthAs,1.154,0.794,1.631
15,26,InvSes,BnthDw,0.936,0.666,1.331
15,26,InvMob,PelgAs,1.084,0.794,1.451
15,26,InvMob,PelgDw,0.867,0.595,1.235
15,26,InvMob,BtPlAs,0.973,0.708,1.353
15,26,InvMob,BtPlDw,1.04,0.796,1.355
15,26,InvMob,BnthAs,1.077,0.772,1.463
15,26,InvMob,BnthDw,0.925,0.649,1.281
15,26,FisCep,PelgAs,0.867,0.615,1.218
15,26,FisCep,PelgDw,0.705,0.461,1.035
15,26,FisCep,BtPlAs,0.801,0.559,1.19
15,26,FisCep,BtPlDw,0.839,0.591,1.126
15,26,FisCep,BnthAs,0.882,0.607,1.261
15,26,FisCep,BnthDw,0.636,0.449,0.889
15,28,HerMac,PelgAs,0.472,0.298,0.741
15,28,HerMac,PelgDw,0.367,0.224,0.603
15,28,HerMac,BtPlAs,0.449,0.276,0.703
15,28,HerMac,BtPlDw,0.41,0.262,0.628
15,28,HerMac,BnthAs,0.595,0.379,0.935
15,28,HerMac,BnthDw,0.297,0.192,0.467
15,28,HerDet,PelgAs,0.383,0.243,0.607
15,28,HerDet,PelgDw,0.302,0.177,0.494
15,28,HerDet,BtPlAs,0.365,0.228,0.585
15,28,HerDet,BtPlDw,0.349,0.217,0.555
15,28,HerDet,BnthAs,0.496,0.307,0.802
15,28,HerDet,BnthDw,0.243,0.165,0.364
15,28,Omnivr,PelgAs,0.408,0.253,0.628
15,28,Omnivr,PelgDw,0.317,0.192,0.514
15,28,Omnivr,BtPlAs,0.397,0.242,0.632
15,28,Omnivr,BtPlDw,0.357,0.22,0.551
15,28,Omnivr,BnthAs,0.515,0.3,0.8
15,28,Omnivr,BnthDw,0.27,0.168,0.418
15,28,Plktiv,PelgAs,0.415,0.264,0.653
15,28,Plktiv,PelgDw,0.329,0.195,0.529
15,28,Plktiv,BtPlAs,0.398,0.237,0.641
15,28,Plktiv,BtPlDw,0.356,0.219,0.557
15,28,Plktiv,BnthAs,0.523,0.326,0.823
15,28,Plktiv,BnthDw,0.269,0.169,0.441
15,28,InvSes,PelgAs,0.534,0.33,0.876
15,28,InvSes,PelgDw,0.422,0.252,0.715
15,28,InvSes,BtPlAs,0.523,0.311,0.856
15,28,InvSes,BtPlDw,0.464,0.281,0.765
15,28,InvSes,BnthAs,0.666,0.401,1.083
15,28,InvSes,BnthDw,0.347,0.212,0.565
15,28,InvMob,PelgAs,0.405,0.259,0.634
15,28,InvMob,PelgDw,0.329,0.199,0.522
15,28,InvMob,BtPlAs,0.379,0.246,0.591
15,28,InvMob,BtPlDw,0.366,0.234,0.571
15,28,InvMob,BnthAs,0.498,0.321,0.751
15,28,InvMob,BnthDw,0.258,0.172,0.391
15,28,FisCep,PelgAs,0.428,0.269,0.711
15,28,FisCep,PelgDw,0.338,0.198,0.571
15,28,FisCep,BtPlAs,0.402,0.243,0.677
15,28,FisCep,BtPlDw,0.378,0.233,0.623
15,28,FisCep,BnthAs,0.531,0.329,0.836
15,28,FisCep,BnthDw,0.236,0.145,0.388
15,30,HerMac,PelgAs,1.133,0.789,1.56
15,30,HerMac,PelgDw,0.919,0.602,1.383
15,30,HerMac,BtPlAs,0.931,0.619,1.306
15,30,HerMac,BtPlDw,0.895,0.597,1.306
15,30,HerMac,BnthAs,1.119,0.749,1.652
15,30,HerMac,BnthDw,0.901,0.625,1.306
15,30,HerDet,PelgAs,0.817,0.505,1.278
15,30,HerDet,PelgDw,0.676,0.404,1.128
15,30,HerDet,BtPlAs,0.688,0.402,1.114
15,30,HerDet,BtPlDw,0.671,0.427,1.035
15,30,HerDet,BnthAs,0.839,0.507,1.427
15,30,HerDet,BnthDw,0.665,0.401,1.075
15,30,Omnivr,PelgAs,0.962,0.667,1.354
15,30,Omnivr,PelgDw,0.791,0.521,1.145
15,30,Omnivr,BtPlAs,0.813,0.532,1.204
15,30,Omnivr,BtPlDw,0.772,0.518,1.143
15,30,Omnivr,BnthAs,0.965,0.629,1.439
15,30,Omnivr,BnthDw,0.791,0.543,1.158
15,30,Plktiv,PelgAs,1.208,0.85,1.656
15,30,Plktiv,PelgDw,0.995,0.661,1.449
15,30,Plktiv,BtPlAs,0.975,0.671,1.42
15,30,Plktiv,BtPlDw,0.907,0.61,1.27
15,30,Plktiv,BnthAs,1.199,0.796,1.726
15,30,Plktiv,BnthDw,0.98,0.662,1.417
15,30,InvSes,PelgAs,1.324,0.904,1.87
15,30,InvSes,PelgDw,1.093,0.718,1.604
15,30,InvSes,BtPlAs,1.105,0.725,1.622
15,30,InvSes,BtPlDw,1.044,0.704,1.591
15,30,InvSes,BnthAs,1.288,0.863,1.962
15,30,InvSes,BnthDw,1.076,0.757,1.476
15,30,InvMob,PelgAs,0.972,0.663,1.377
15,30,InvMob,PelgDw,0.821,0.532,1.199
15,30,InvMob,BtPlAs,0.786,0.511,1.136
15,30,InvMob,BtPlDw,0.834,0.546,1.213
15,30,InvMob,BnthAs,0.925,0.597,1.359
15,30,InvMob,BnthDw,0.77,0.513,1.086
15,30,FisCep,PelgAs,1.036,0.71,1.446
15,30,FisCep,PelgDw,0.851,0.557,1.297
15,30,FisCep,BtPlAs,0.85,0.549,1.242
15,30,FisCep,BtPlDw,0.843,0.542,1.249
15,30,FisCep,BnthAs,1.061,0.695,1.573
15,30,FisCep,BnthDw,0.775,0.521,1.155
20,10,HerMac,PelgAs,0.332,0.227,0.476
20,10,HerMac,PelgDw,0.325,0.216,0.473
20,10,HerMac,BtPlAs,0.331,0.23,0.474
20,10,HerMac,BtPlDw,0.382,0.258,0.547
20,10,HerMac,BnthAs,0.232,0.15,0.337
20,10,HerMac,BnthDw,0.316,0.222,0.44
20,10,HerDet,PelgAs,0.293,0.191,0.422
20,10,HerDet,PelgDw,0.286,0.188,0.426
20,10,HerDet,BtPlAs,0.294,0.194,0.428
20,10,HerDet,BtPlDw,0.341,0.22,0.502
20,10,HerDet,BnthAs,0.209,0.131,0.311
20,10,HerDet,BnthDw,0.28,0.186,0.395
20,10,Omnivr,PelgAs,0.345,0.235,0.506
20,10,Omnivr,PelgDw,0.335,0.224,0.496
20,10,Omnivr,BtPlAs,0.346,0.24,0.517
20,10,Omnivr,BtPlDw,0.396,0.266,0.578
20,10,Omnivr,BnthAs,0.24,0.161,0.365
20,10,Omnivr,BnthDw,0.333,0.227,0.475
20,10,Plktiv,PelgAs,0.346,0.231,0.512
20,10,Plktiv,PelgDw,0.341,0.229,0.514
20,10,Plktiv,BtPlAs,0.348,0.235,0.526
20,10,Plktiv,BtPlDw,0.379,0.244,0.549
20,10,Plktiv,BnthAs,0.243,0.155,0.366
20,10,Plktiv,BnthDw,0.327,0.216,0.48
20,10,InvSes,PelgAs,0.319,0.209,0.474
20,10,InvSes,PelgDw,0.311,0.199,0.472
20,10,InvSes,BtPlAs,0.327,0.214,0.492
20,10,InvSes,BtPlDw,0.374,0.247,0.556
20,10,InvSes,BnthAs,0.227,0.14,0.334
20,10,InvSes,BnthDw,0.289,0.186,0.432
20,10,InvMob,PelgAs,0.311,0.218,0.429
20,10,InvMob,PelgDw,0.304,0.216,0.426
20,10,InvMob,BtPlAs,0.309,0.22,0.427
20,10,InvMob,BtPlDw,0.363,0.259,0.496
20,10,InvMob,BnthAs,0.209,0.141,0.297
20,10,InvMob,BnthDw,0.299,0.216,0.399
20,10,FisCep,PelgAs,0.272,0.177,0.412
20,10,FisCep,PelgDw,0.266,0.171,0.418
20,10,FisCep,BtPlAs,0.26,0.167,0.405
20,10,FisCep,BtPlDw,0.317,0.201,0.475
20,10,FisCep,BnthAs,0.19,0.123,0.291
20,10,FisCep,BnthDw,0.247,0.159,0.37
20,12,HerMac,PelgAs,0.276,0.199,0.393
20,12,HerMac,PelgDw,0.27,0.188,0.396
20,12,HerMac,BtPlAs,0.28,0.202,0.4
20,12,HerMac,BtPlDw,0.315,0.219,0.43
20,12,HerMac,BnthAs,0.196,0.131,0.282
20,12,HerMac,BnthDw,0.257,0.182,0.365
20,12,HerDet,PelgAs,0.243,0.165,0.354
20,12,HerDet,PelgDw,0.238,0.159,0.353
20,12,HerDet,BtPlAs,0.249,0.169,0.372
20,12,HerDet,BtPlDw,0.279,0.189,0.395
20,12,HerDet,BnthAs,0.178,0.115,0.27
20,12,HerDet,BnthDw,0.226,0.152,0.334
20,12,Omnivr,PelgAs,0.29,0.205,0.42
20,12,Omnivr,PelgDw,0.281,0.192,0.417
20,12,Omnivr,BtPlAs,0.296,0.203,0.429
20,12,Omnivr,BtPlDw,0.325,0.229,0.462
20,12,Omnivr,BnthAs,0.204,0.139,0.303
20,12,Omnivr,BnthDw,0.271,0.187,0.387
20,12,Plktiv,PelgAs,0.282,0.197,0.413
20,12,Plktiv,PelgDw,0.279,0.193,0.425
20,12,Plktiv,BtPlAs,0.29,0.2,0.437
20,12,Plktiv,BtPlDw,0.304,0.208,0.437
20,12,Plktiv,BnthAs,0.201,0.133,0.31
20,12,Plktiv,BnthDw,0.263,0.174,0.387
20,12,InvSes,PelgAs,0.268,0.182,0.391
20,12,InvSes,PelgDw,0.261,0.173,0.396
20,12,InvSes,BtPlAs,0.279,0.187,0.41
20,12,InvSes,BtPlDw,0.308,0.212,0.447
20,12,InvSes,BnthAs,0.191,0.125,0.283
20,12,InvSes,BnthDw,0.238,0.153,0.352
20,12,InvMob,PelgAs,0.255,0.189,0.34
20,12,InvMob,PelgDw,0.249,0.181,0.348
20,12,InvMob,BtPlAs,0.258,0.188,0.355
20,12,InvMob,BtPlDw,0.296,0.217,0.39
20,12,InvMob,BnthAs,0.176,0.121,0.242
20,12,InvMob,BnthDw,0.239,0.176,0.322
20,12,FisCep,PelgAs,0.228,0.152,0.338
20,12,FisCep,PelgDw,0.223,0.145,0.342
20,12,FisCep,BtPlAs,0.221,0.144,0.332
20,12,FisCep,BtPlDw,0.26,0.17,0.383
20,12,FisCep,BnthAs,0.162,0.104,0.241
20,12,FisCep,BnthDw,0.199,0.133,0.304
20,14,HerMac,PelgAs,0.266,0.185,0.384
20,14,HerMac,PelgDw,0.26,0.178,0.38
20,14,HerMac,BtPlAs,0.271,0.187,0.382
20,14,HerMac,BtPlDw,0.307,0.211,0.421
20,14,HerMac,BnthAs,0.189,0.128,0.28
20,14,HerMac,BnthDw,0.233,0.162,0.334
20,14,HerDet,PelgAs,0.235,0.157,0.34
20,14,HerDet,PelgDw,0.233,0.151,0.34
20,14,HerDet,BtPlAs,0.241,0.16,0.356
20,14,HerDet,BtPlDw,0.273,0.175,0.392
20,14,HerDet,BnthAs,0.172,0.112,0.257
20,14,HerDet,BnthDw,0.206,0.14,0.3
20,14,Omnivr,PelgAs,0.281,0.187,0.408
20,14,Omnivr,PelgDw,0.272,0.183,0.404
20,14,Omnivr,BtPlAs,0.288,0.191,0.411
20,14,Omnivr,BtPlDw,0.319,0.215,0.45
20,14,Omnivr,BnthAs,0.199,0.131,0.301
20,14,Omnivr,BnthDw,0.249,0.171,0.353
20,14,Plktiv,PelgAs,0.277,0.189,0.409
20,14,Plktiv,PelgDw,0.277,0.184,0.417
20,14,Plktiv,BtPlAs,0.284,0.194,0.431
20,14,Plktiv,BtPlDw,0.307,0.206,0.442
20,14,Plktiv,BnthAs,0.2,0.128,0.314
20,14,Plktiv,BnthDw,0.244,0.161,0.363
20,14,InvSes,PelgAs,0.257,0.172,0.384
20,14,InvSes,PelgDw,0.251,0.163,0.388
20,14,InvSes,BtPlAs,0.269,0.179,0.395
20,14,InvSes,BtPlDw,0.302,0.198,0.437
20,14,InvSes,BnthAs,0.186,0.117,0.281
20,14,InvSes,BnthDw,0.213,0.139,0.319
20,14,InvMob,PelgAs,0.247,0.176,0.346
20,14,InvMob,PelgDw,0.242,0.172,0.338
20,14,InvMob,BtPlAs,0.25,0.178,0.346
20,14,InvMob,BtPlDw,0.289,0.208,0.386
20,14,InvMob,BnthAs,0.171,0.118,0.243
20,14,InvMob,BnthDw,0.218,0.156,0.296
20,14,FisCep,PelgAs,0.211,0.138,0.32
20,14,FisCep,PelgDw,0.208,0.138,0.324
20,14,FisCep,BtPlAs,0.204,0.131,0.308
20,14,FisCep,BtPlDw,0.243,0.156,0.362
20,14,FisCep,BnthAs,0.151,0.097,0.231
20,14,FisCep,BnthDw,0.173,0.116,0.266
20,16,HerMac,PelgAs,0.34,0.241,0.483
20,16,HerMac,PelgDw,0.331,0.226,0.468
20,16,HerMac,BtPlAs,0.337,0.236,0.473
20,16,HerMac,BtPlDw,0.375,0.259,0.513
20,16,HerMac,BnthAs,0.246,0.163,0.355
20,16,HerMac,BnthDw,0.278,0.198,0.4
20,16,HerDet,PelgAs,0.294,0.2,0.429
20,16,HerDet,PelgDw,0.288,0.193,0.42
20,16,HerDet,BtPlAs,0.295,0.197,0.429
20,16,HerDet,BtPlDw,0.329,0.214,0.474
20,16,HerDet,BnthAs,0.221,0.143,0.333
20,16,HerDet,BnthDw,0.244,0.165,0.36
20,16,Omnivr,PelgAs,0.357,0.245,0.497
20,16,Omnivr,PelgDw,0.345,0.232,0.5
20,16,Omnivr,BtPlAs,0.354,0.241,0.496
20,16,Omnivr,BtPlDw,0.389,0.257,0.55
20,16,Omnivr,BnthAs,0.257,0.171,0.386
20,16,Omnivr,BnthDw,0.297,0.204,0.414
20,16,Plktiv,PelgAs,0.361,0.252,0.534
20,16,Plktiv,PelgDw,0.355,0.244,0.525
20,16,Plktiv,BtPlAs,0.362,0.247,0.527
20,16,Plktiv,BtPlDw,0.382,0.256,0.544
20,16,Plktiv,BnthAs,0.265,0.173,0.402
20,16,Plktiv,BnthDw,0.297,0.208,0.436
20,16,InvSes,PelgAs,0.325,0.222,0.468
20,16,InvSes,PelgDw,0.316,0.211,0.466
20,16,InvSes,BtPlAs,0.331,0.225,0.485
20,16,InvSes,BtPlDw,0.368,0.241,0.524
20,16,InvSes,BnthAs,0.239,0.148,0.367
20,16,InvSes,BnthDw,0.255,0.167,0.381
20,16,InvMob,PelgAs,0.309,0.224,0.418
20,16,InvMob,PelgDw,0.301,0.215,0.413
20,16,InvMob,BtPlAs,0.31,0.228,0.411
20,16,InvMob,BtPlDw,0.349,0.251,0.469
20,16,InvMob,BnthAs,0.22,0.151,0.307
20,16,InvMob,BnthDw,0.257,0.187,0.353
20,16,FisCep,PelgAs,0.26,0.175,0.385
20,16,FisCep,PelgDw,0.255,0.17,0.382
20,16,FisCep,BtPlAs,0.246,0.161,0.363
20,16,FisCep,BtPlDw,0.287,0.184,0.431
20,16,FisCep,BnthAs,0.192,0.125,0.293
20,16,FisCep,BnthDw,0.204,0.134,0.307
20,18,HerMac,PelgAs,0.285,0.204,0.409
20,18,HerMac,PelgDw,0.277,0.195,0.4
20,18,HerMac,BtPlAs,0.268,0.191,0.393
20,18,HerMac,BtPlDw,0.277,0.194,0.396
20,18,HerMac,BnthAs,0.216,0.152,0.307
20,18,HerMac,BnthDw,0.272,0.196,0.386
20,18,HerDet,PelgAs,0.245,0.167,0.35
20,18,HerDet,PelgDw,0.241,0.161,0.355
20,18,HerDet,BtPlAs,0.233,0.157,0.342
20,18,HerDet,BtPlDw,0.245,0.161,0.362
20,18,HerDet,BnthAs,0.191,0.13,0.276
20,18,HerDet,BnthDw,0.235,0.16,0.333
20,18,Omnivr,PelgAs,0.293,0.206,0.425
20,18,Omnivr,PelgDw,0.285,0.193,0.418
20,18,Omnivr,BtPlAs,0.277,0.193,0.402
20,18,Omnivr,BtPlDw,0.285,0.189,0.406
20,18,Omnivr,BnthAs,0.221,0.153,0.327
20,18,Omnivr,BnthDw,0.282,0.195,0.4
20,18,Plktiv,PelgAs,0.308,0.218,0.446
20,18,Plktiv,PelgDw,0.306,0.215,0.451
20,18,Plktiv,BtPlAs,0.294,0.205,0.429
20,18,Plktiv,BtPlDw,0.294,0.201,0.414
20,18,Plktiv,BnthAs,0.238,0.161,0.338
20,18,Plktiv,BnthDw,0.292,0.203,0.422
20,18,InvSes,PelgAs,0.278,0.187,0.418
20,18,InvSes,PelgDw,0.272,0.177,0.415
20,18,InvSes,BtPlAs,0.271,0.18,0.403
20,18,InvSes,BtPlDw,0.278,0.185,0.408
20,18,InvSes,BnthAs,0.212,0.141,0.318
20,18,InvSes,BnthDw,0.249,0.168,0.374
20,18,InvMob,PelgAs,0.253,0.186,0.353
20,18,InvMob,PelgDw,0.25,0.176,0.351
20,18,InvMob,BtPlAs,0.244,0.179,0.338
20,18,InvMob,BtPlDw,0.248,0.176,0.347
20,18,InvMob,BnthAs,0.188,0.136,0.249
20,18,InvMob,BnthDw,0.244,0.18,0.334
20,18,FisCep,PelgAs,0.226,0.146,0.341
20,18,FisCep,PelgDw,0.22,0.143,0.335
20,18,FisCep,BtPlAs,0.2,0.127,0.312
20,18,FisCep,BtPlDw,0.218,0.141,0.338
20,18,FisCep,BnthAs,0.171,0.113,0.251
20,18,FisCep,BnthDw,0.205,0.135,0.309
20,20,HerMac,PelgAs,0.369,0.261,0.507
20,20,HerMac,PelgDw,0.356,0.245,0.5
20,20,HerMac,BtPlAs,0.369,0.268,0.507
20,20,HerMac,BtPlDw,0.35,0.237,0.501
20,20,HerMac,BnthAs,0.288,0.2,0.4
20,20,HerMac,BnthDw,0.318,0.228,0.439
20,20,HerDet,PelgAs,0.309,0.21,0.437
20,20,HerDet,PelgDw,0.298,0.197,0.431
20,20,HerDet,BtPlAs,0.311,0.211,0.446
20,20,HerDet,BtPlDw,0.303,0.203,0.445
20,20,HerDet,BnthAs,0.249,0.168,0.364
20,20,HerDet,BnthDw,0.269,0.186,0.38
20,20,Omnivr,PelgAs,0.395,0.275,0.543
20,20,Omnivr,PelgDw,0.38,0.253,0.538
20,20,Omnivr,BtPlAs,0.401,0.282,0.554
20,20,Omnivr,BtPlDw,0.372,0.252,0.551
20,20,Omnivr,BnthAs,0.31,0.206,0.442
20,20,Omnivr,BnthDw,0.344,0.235,0.479
20,20,Plktiv,PelgAs,0.387,0.27,0.544
20,20,Plktiv,PelgDw,0.382,0.265,0.547
20,20,Plktiv,BtPlAs,0.394,0.271,0.558
20,20,Plktiv,BtPlDw,0.355,0.237,0.505
20,20,Plktiv,BnthAs,0.305,0.205,0.44
20,20,Plktiv,BnthDw,0.334,0.226,0.479
20,20,InvSes,PelgAs,0.338,0.229,0.487
20,20,InvSes,PelgDw,0.326,0.215,0.492
20,20,InvSes,BtPlAs,0.349,0.244,0.506
20,20,InvSes,BtPlDw,0.327,0.216,0.49
20,20,InvSes,BnthAs,0.263,0.175,0.393
20,20,InvSes,BnthDw,0.275,0.183,0.408
20,20,InvMob,PelgAs,0.353,0.246,0.496
20,20,InvMob,PelgDw,0.345,0.231,0.483
20,20,InvMob,BtPlAs,0.358,0.261,0.494
20,20,InvMob,BtPlDw,0.339,0.232,0.498
20,20,InvMob,BnthAs,0.273,0.19,0.374
20,20,InvMob,BnthDw,0.305,0.217,0.43
20,20,FisCep,PelgAs,0.271,0.182,0.396
20,20,FisCep,PelgDw,0.263,0.166,0.391
20,20,FisCep,BtPlAs,0.261,0.17,0.381
20,20,FisCep,BtPlDw,0.257,0.161,0.39
20,20,FisCep,BnthAs,0.208,0.143,0.297
20,20,FisCep,BnthDw,0.221,0.15,0.32
20,22,HerMac,PelgAs,0.379,0.283,0.494
20,22,HerMac,PelgDw,0.366,0.26,0.494
20,22,HerMac,BtPlAs,0.35,0.259,0.476
20,22,HerMac,BtPlDw,0.373,0.268,0.48
20,22,HerMac,BnthAs,0.36,0.259,0.49
20,22,HerMac,BnthDw,0.33,0.25,0.435
20,22,HerDet,PelgAs,0.351,0.244,0.494
20,22,HerDet,PelgDw,0.339,0.222,0.486
20,22,HerDet,BtPlAs,0.324,0.221,0.473
20,22,HerDet,BtPlDw,0.357,0.244,0.493
20,22,HerDet,BnthAs,0.34,0.224,0.515
20,22,HerDet,BnthDw,0.308,0.217,0.427
20,22,Omnivr,PelgAs,0.389,0.289,0.511
20,22,Omnivr,PelgDw,0.372,0.263,0.503
20,22,Omnivr,BtPlAs,0.368,0.269,0.494
20,22,Omnivr,BtPlDw,0.378,0.274,0.505
20,22,Omnivr,BnthAs,0.37,0.265,0.506
20,22,Omnivr,BnthDw,0.342,0.262,0.443
20,22,Plktiv,PelgAs,0.372,0.27,0.494
20,22,Plktiv,PelgDw,0.371,0.263,0.516
20,22,Plktiv,BtPlAs,0.352,0.252,0.476
20,22,Plktiv,BtPlDw,0.357,0.257,0.453
20,22,Plktiv,BnthAs,0.355,0.253,0.489
20,22,Plktiv,BnthDw,0.326,0.24,0.448
20,22,InvSes,PelgAs,0.335,0.237,0.477
20,22,InvSes,PelgDw,0.326,0.217,0.473
20,22,InvSes,BtPlAs,0.327,0.226,0.464
20,22,InvSes,BtPlDw,0.335,0.23,0.471
20,22,InvSes,BnthAs,0.321,0.213,0.472
20,22,InvSes,BnthDw,0.278,0.199,0.393
20,22,InvMob,PelgAs,0.359,0.26,0.49
20,22,InvMob,PelgDw,0.346,0.243,0.485
20,22,InvMob,BtPlAs,0.326,0.239,0.443
20,22,InvMob,BtPlDw,0.35,0.253,0.473
20,22,InvMob,BnthAs,0.336,0.241,0.467
20,22,InvMob,BnthDw,0.315,0.228,0.428
20,22,FisCep,PelgAs,0.289,0.193,0.418
20,22,FisCep,PelgDw,0.282,0.189,0.414
20,22,FisCep,BtPlAs,0.255,0.169,0.379
20,22,FisCep,BtPlDw,0.283,0.186,0.416
20,22,FisCep,BnthAs,0.273,0.179,0.394
20,22,FisCep,BnthDw,0.235,0.162,0.331
20,24,HerMac,PelgAs,0.462,0.347,0.6
20,24,HerMac,PelgDw,0.436,0.326,0.595
20,24,HerMac,BtPlAs,0.425,0.315,0.566
